low_volume_percent,middle_volume_percent,take_amount_in_later_12_month_highest,trans_amount_increase_rate_lately,trans_activity_month,trans_activity_day,transd_mcc,trans_days_interval_filter,trans_days_interval,regional_mobility,student_feature,repayment_capability,is_high_user,number_of_trans_from_2011,historical_trans_amount,historical_trans_day,rank_trad_1_month,trans_amount_3_month,avg_consume_less_12_valid_month,abs,top_trans_count_last_1_month,avg_price_last_12_month,avg_price_top_last_12_valid_month,reg_preference_for_trad,trans_top_time_last_1_month,trans_top_time_last_6_month,consume_top_time_last_1_month,consume_top_time_last_6_month,cross_consume_count_last_1_month,trans_fail_top_count_enum_last_1_month,trans_fail_top_count_enum_last_6_month,trans_fail_top_count_enum_last_12_month,consume_mini_time_last_1_month,max_cumulative_consume_later_1_month,max_consume_count_later_6_month,railway_consume_count_last_12_month,pawns_auctions_trusts_consume_last_1_month,pawns_auctions_trusts_consume_last_6_month,jewelry_consume_count_last_6_month,status,first_transaction_day,trans_day_last_12_month,apply_score,apply_credibility,query_org_count,query_finance_count,query_cash_count,query_sum_count,latest_one_month_apply,latest_three_month_apply,latest_six_month_apply,loans_score,loans_credibility_behavior,loans_count,loans_settle_count,loans_overdue_count,loans_org_count_behavior,consfin_org_count_behavior,loans_cash_count,latest_one_month_loan,latest_three_month_loan,latest_six_month_loan,history_suc_fee,history_fail_fee,latest_one_month_suc,latest_one_month_fail,loans_long_time,loans_credit_limit,loans_credibility_limit,loans_org_count_current,loans_product_count,loans_max_limit,loans_avg_limit,consfin_credit_limit,consfin_credibility,consfin_org_count_current,consfin_product_count,consfin_max_limit,consfin_avg_limit,latest_query_day,loans_latest_day
0.01,0.99,0,1.19,0.92,0.293,18.0,90.0,33.0,3.0,1.001138952164009,16260,0,11.0,78140,97.0,0.4,23300,7.0,1880,0.1,840,0.55,1.0,8.0,17.0,8.0,17.0,1.0,1.0,4.0,4.0,1138440.0,1380,5.0,0.0,0,10760,0.0,0,438.0,82.0,650.0,73.0,11.0,3.0,3.0,14.0,2.0,5.0,8.0,625.0,74.0,18.0,17.0,0.0,12.0,6.0,6.0,1.0,1.0,9.0,26.0,3.0,1.0,0.0,327.0,1800.0,72.0,6.0,6.0,2500.0,1466.0,5500.0,74.0,6.0,7.0,20400.0,6016.0,23.0,5.0
0.01,0.99,14200,1.06,0.6,0.433,21.0,21.0,20.0,3.0,1.001138952164009,4300,0,30.0,128480,220.0,0.3,27550,6.0,1240,0.05,740,0.7,1.0,7.0,12.0,7.0,14.0,0.0,1.0,2.0,4.0,3619.0,2200,5.0,0.0,230,2830,0.0,0,1595.0,83.0,651.0,75.0,10.0,6.0,4.0,12.0,1.0,5.0,7.0,624.0,76.0,30.0,29.0,0.0,11.0,3.0,8.0,0.0,1.0,13.0,39.0,2.0,0.0,0.0,344.0,2000.0,74.0,8.0,8.0,3600.0,1900.0,14200.0,80.0,3.0,4.0,20400.0,9533.0,1.0,77.0
0.01,0.91,6000,0.03,0.87,0.441,21.0,40.0,11.0,2.0,1.001138952164009,6000,0,40.0,179590,312.0,0.4,20970,7.0,124230,0.05,1220,0.5,3.0,13.0,18.0,13.0,18.0,0.0,0.0,1.0,1.0,0.0,1460,4.0,0.0,0,18350,0.0,0,1477.0,82.0,658.0,74.0,18.0,8.0,8.0,25.0,6.0,17.0,18.0,638.0,70.0,17.0,17.0,0.0,10.0,4.0,6.0,1.0,2.0,6.0,19.0,0.0,1.0,0.0,241.0,1900.0,64.0,6.0,7.0,2700.0,1666.0,7800.0,80.0,4.0,4.0,13200.0,7000.0,1.0,3.0
0.07,0.93,1000,0.75,0.47,0.391,16.0,28.0,28.0,3.0,1.0,20770,0,17.0,145540,149.0,0.35,41520,6.0,5100,0.05,690,0.65,3.0,9.0,9.0,9.0,9.0,2.0,0.0,12.0,12.0,96.0,1110,7.0,0.0,0,4570,0.0,0,1162.0,83.0,528.0,74.0,9.0,7.0,2.0,11.0,1.0,3.0,6.0,488.0,78.0,23.0,18.0,1.0,13.0,6.0,7.0,0.0,0.0,6.0,29.0,12.0,0.0,1.0,343.0,1700.0,75.0,7.0,7.0,2300.0,1414.0,7300.0,82.0,6.0,6.0,13200.0,6266.0,27.0,143.0
0.03,0.91,0,1.11,0.88,0.436,19.0,24.0,17.0,4.0,1.001138952164009,29690,0,49.0,341540,259.0,0.15,76320,6.0,6130,0.05,1230,0.5,1.0,4.0,8.0,4.0,8.0,3.0,1.0,1.0,1.0,15.0,6570,7.0,0.0,4950,32800,0.0,0,1768.0,83.0,547.0,73.0,9.0,7.0,2.0,12.0,2.0,7.0,10.0,511.0,75.0,59.0,59.0,10.0,20.0,10.0,10.0,0.0,6.0,24.0,75.0,2.0,1.0,0.0,356.0,2700.0,74.0,10.0,12.0,6000.0,2480.0,5500.0,78.0,10.0,11.0,13200.0,6870.0,25.0,35.0
0.02,0.98,4000,4.74,0.88,0.43799999999999994,18.0,20.0,13.0,2.0,1.0,12600,0,14.0,130270,133.0,1.0,0,3.0,1730,1.0,1120,0.5,1.0,0.0,4.0,0.0,4.0,0.0,0.0,2.0,6.0,0.0,0,4.0,0.0,0,6710,0.0,1,700.0,236.0,540.0,77.0,12.0,7.0,4.0,18.0,0.0,4.0,12.0,503.0,73.0,23.0,22.0,1.0,8.0,2.0,6.0,0.0,2.0,11.0,25.0,15.0,0.0,0.0,337.0,2400.0,72.0,6.0,6.0,4000.0,1816.0,1800.0,82.0,2.0,2.0,2400.0,1700.0,50.0,65.0
0.0,0.77,10000,0.88,0.31,0.29600000000000004,16.0,28.0,31.0,1.0,1.001138952164009,8440,0,11.0,92140,85.0,0.75,20090,4.0,1840,0.65,1150,0.5,1.0,9.0,27.0,9.0,33.0,0.0,1.0,1.0,2.0,0.0,300,8.0,0.0,0,3580,0.0,0,1164.0,88.0,628.0,72.0,6.0,3.0,3.0,6.0,0.0,1.0,4.0,603.0,69.0,25.0,25.0,0.0,6.0,2.0,4.0,0.0,0.0,12.0,29.0,1.0,0.0,0.0,294.0,2200.0,68.0,4.0,4.0,2600.0,1600.0,8800.0,80.0,2.0,2.0,9600.0,7800.0,51.0,108.0
0.01,0.99,6000,1.0,1.0,0.33299999999999996,20.0,22.0,21.0,1.0,1.0,15580,0,19.0,191750,152.0,1.0,19150,7.0,9340,1.0,1410,0.5,1.0,0.0,22.0,0.0,22.0,0.0,1.0,3.0,5.0,0.0,0,5.0,0.0,0,14970,0.0,0,651.0,102.0,546.0,74.0,15.0,10.0,2.0,20.0,9.0,11.0,14.0,509.0,78.0,34.0,28.0,3.0,13.0,2.0,11.0,1.0,3.0,14.0,33.0,21.0,1.0,0.0,353.0,3000.0,79.0,11.0,13.0,5000.0,2309.0,3600.0,69.0,2.0,3.0,4200.0,3600.0,5.0,5.0
0.04,0.96,0,0.64,0.48,0.57,17.0,20.0,30.0,4.0,1.001138952164009,14160,0,22.0,270650,203.0,0.15,43780,7.0,5740,0.05,820,0.6,1.0,4.0,5.0,4.0,5.0,4.0,3.0,9.0,9.0,38.0,3370,18.0,0.0,760,12610,0.0,0,1476.0,82.0,523.0,75.0,43.0,23.0,10.0,74.0,25.0,40.0,56.0,500.0,74.0,92.0,63.0,11.0,27.0,11.0,16.0,4.0,12.0,50.0,135.0,81.0,5.0,13.0,354.0,1500.0,71.0,16.0,18.0,2600.0,1275.0,11200.0,77.0,11.0,12.0,16200.0,8372.0,3.0,6.0
0.02,0.98,0,0.35,1.0,0.316,17.0,60.0,18.0,1.0,1.001138952164009,6400,0,13.0,51440,116.0,0.6,11280,9.0,13650,1.0,1060,0.5,3.0,0.0,60.0,0.0,60.0,0.0,0.0,2.0,2.0,0.0,1400,2.0,0.0,0,7980,0.0,0,457.0,86.0,619.0,75.0,7.0,4.0,2.0,8.0,3.0,4.0,5.0,589.0,72.0,11.0,9.0,0.0,6.0,0.0,6.0,0.0,1.0,4.0,10.0,4.0,1.0,1.0,319.0,2600.0,72.0,6.0,6.0,3300.0,1816.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,78.0
0.03,0.96,2000,0.94,0.97,0.7190000000000001,20.0,5.0,5.0,5.0,1.001138952164009,18670,0,35.0,688970,383.0,0.25,93410,5.0,7300,0.05,1120,0.5,1.0,3.0,3.0,4.0,4.0,4.0,2.0,8.0,8.0,8.0,2430,6.0,0.0,1710,47350,0.0,0,1158.0,82.0,548.0,82.0,14.0,9.0,3.0,20.0,3.0,10.0,15.0,506.0,75.0,71.0,63.0,9.0,28.0,10.0,18.0,0.0,1.0,31.0,91.0,18.0,0.0,0.0,358.0,2400.0,74.0,18.0,19.0,3300.0,1788.0,9600.0,80.0,10.0,12.0,16200.0,5890.0,26.0,52.0
0.04,0.96,3000,2.43,1.0,0.161,9.0,39.0,25.0,3.0,1.0,8210,0,20.0,32060,86.0,0.75,2770,8.0,980,1.0,920,0.65,3.0,0.0,39.0,0.0,39.0,0.6423290203327172,0.0,2.0,2.0,0.0,410,2.0,0.0,0,400,0.0,1,660.0,88.0,541.0,76.0,6.0,3.0,1.0,8.0,2.0,4.0,5.0,500.0,75.0,21.0,18.0,3.0,7.0,3.0,4.0,0.0,2.0,5.0,24.0,23.0,1.0,0.0,346.0,1800.0,73.0,4.0,4.0,2800.0,2125.0,4100.0,79.0,3.0,3.0,6000.0,3933.0,9.0,57.0
0.02,0.93,0,0.29,0.67,0.758,25.0,14.0,7.0,4.0,1.001138952164009,54930,0,26.0,958000,367.0,0.05,188960,7.0,37670,0.05,1160,0.5,1.0,2.0,8.0,2.0,8.0,3.0,5.0,9.0,9.0,687.0,6300,9.0,0.0,390,36300,0.0,0,1242.0,82.0,509.0,74.0,22.0,11.0,8.0,41.0,5.0,12.0,20.0,476.0,73.0,87.0,77.0,4.0,27.0,6.0,21.0,1.0,8.0,36.0,103.0,51.0,2.0,4.0,359.0,2000.0,73.0,21.0,21.0,3900.0,1776.0,11200.0,74.0,6.0,7.0,35400.0,8133.0,3.0,5.0
0.01,0.99,4000,0.96,1.0,0.405,16.0,29.0,28.0,1.0,1.0,17570,0,13.0,181770,150.0,0.85,15610,7.0,2650,1.0,1220,0.45,1.0,0.0,29.0,0.0,29.0,0.0,6.0,9.0,9.0,0.0,220,6.0,0.0,0,10160,0.0,1,458.0,99.0,535.0,73.0,16.0,6.0,7.0,24.0,5.0,12.0,15.0,498.0,73.0,92.0,77.0,7.0,27.0,7.0,20.0,1.0,3.0,34.0,85.0,52.0,0.0,3.0,356.0,2400.0,72.0,20.0,22.0,5000.0,1845.0,10600.0,81.0,7.0,7.0,15600.0,8228.0,0.0,9.0
0.0,1.0,0,21.32,0.38,0.086,12.0,83.0,33.0,3.0,1.001138952164009,8160,0,15.0,22480,37.0,1.0,3730,5.0,1040,1.0,1410,0.45,2.0,0.0,21.0,0.0,21.0,0.0,0.0,2.0,2.0,0.0,0,1.0,0.0,0,200,0.0,0,1256.0,103.0,576.632584269663,75.99887640449438,11.97438202247191,6.02,3.7847191011235957,16.891235955056178,4.329438202247191,8.771910112359551,12.364269662921348,543.2059681400045,75.43863585371327,35.952210006730986,31.039937177473636,2.308952210006731,12.845411711913844,4.732331164460399,8.113080547453444,0.965896342831501,2.821853264527709,13.926856630020193,43.145613641462866,17.708548350908682,1.2243661655822302,1.3114202378281354,335.1599730760601,2089.2977339017275,71.99237155037021,8.113080547453444,8.685214269688132,3390.038142248149,1820.3578640341036,9187.00919901279,76.04262957146062,4.732331164460399,5.227507291900381,16153.690823423827,8007.6968813102985,24.112808988764044,55.18151222795603
0.01,0.99,0,0.86,0.64,0.38799999999999996,15.0,48.0,26.0,3.0,1.001138952164009,18980,0,28.0,226800,192.0,0.35,37220,7.0,3780,0.05,1110,0.5,1.0,6.0,13.0,6.0,13.0,0.0,2.0,3.0,3.0,141798.0,2060,5.0,0.0,1270,15550,0.0,0,1416.0,82.0,590.0,76.0,10.0,6.0,3.0,15.0,3.0,9.0,14.0,561.0,73.0,55.0,52.0,1.0,15.0,4.0,11.0,1.0,3.0,26.0,75.0,7.0,0.0,0.0,338.0,2400.0,71.0,11.0,11.0,4100.0,1845.0,8100.0,77.0,4.0,4.0,10800.0,7050.0,13.0,9.0
0.01,0.99,3700,1.42,0.39,0.35,14.0,27.0,26.0,5.0,1.001138952164009,150,0,26.0,189010,141.0,0.45,21450,8.0,2010,0.3,1210,0.5,5.0,10.0,15.0,10.0,15.0,0.0,2.0,27.0,27.0,321166.0,1340,6.0,0.0,0,0,0.0,0,2061.0,88.0,527.0,66.0,13.0,7.0,4.0,22.0,0.0,3.0,7.0,464.0,72.0,69.0,46.0,8.0,22.0,8.0,14.0,0.0,0.0,35.0,50.0,66.0,0.0,0.0,333.0,2200.0,70.0,14.0,16.0,3400.0,1835.0,8300.0,80.0,8.0,9.0,25200.0,8600.0,38.0,93.0
0.03,0.97,0,1.42,0.5,0.133,13.0,37.0,34.0,4.0,1.001138952164009,11600,0,9.0,21810,33.0,0.85,6370,4.0,160,1.0,680,0.65,1.0,0.0,37.0,0.0,37.0,0.0,1.0,2.0,2.0,0.0,250,3.0,0.0,0,3090,0.0,1,823.0,94.0,621.0,78.0,7.0,4.0,3.0,9.0,0.0,3.0,6.0,594.0,67.0,7.0,6.0,0.0,4.0,1.0,3.0,0.0,0.0,2.0,6.0,2.0,0.0,0.0,270.0,1500.0,66.0,3.0,3.0,2000.0,1133.0,4200.0,75.0,1.0,1.0,4200.0,4200.0,64.0,106.0
0.01,0.63,10000,1.12,0.93,0.247,15.0,37.0,14.0,5.0,1.001138952164009,7800,0,26.0,90620,148.0,0.4,22250,9.0,1640,0.2,1810,0.45,2.0,9.0,14.0,9.0,15.0,0.6423290203327172,0.0,1.0,9.0,742611.0,1290,2.0,0.0,0,0,0.0,0,926.0,82.0,646.0,79.0,3.0,3.0,0.0,4.0,0.0,2.0,2.0,614.0,75.0,6.0,6.0,0.0,3.0,1.0,2.0,0.0,1.0,3.0,6.0,1.0,0.0,0.0,319.0,1300.0,71.0,2.0,2.0,1400.0,1200.0,3900.0,82.0,1.0,1.0,3900.0,3900.0,60.0,76.0
0.04,0.96,0,0.83,1.0,0.266,14.0,13.0,15.0,3.0,1.001138952164009,11980,0,9.0,95930,72.0,0.6,15150,4.0,7760,0.65,940,0.45,1.0,6.0,13.0,6.0,13.0,0.0,0.0,4.0,4.0,0.0,830,7.0,0.0,830,12120,0.0,0,353.0,93.0,543.0,82.0,9.0,6.0,1.0,11.0,4.0,4.0,5.0,510.0,76.0,51.0,46.0,1.0,14.0,4.0,10.0,2.0,3.0,20.0,78.0,15.0,3.0,0.0,355.0,2000.0,74.0,10.0,11.0,3100.0,1680.0,11400.0,79.0,4.0,4.0,13200.0,7200.0,7.0,6.0
0.13,0.87,0,1.17,0.44,0.49700000000000005,21.0,15.0,13.0,1.0,1.0,8260,0,28.0,97720,251.0,0.5,21260,6.0,1380,0.15,270,0.8,1.0,14.0,14.0,14.0,14.0,0.0,1.0,9.0,12.0,0.0,1540,6.0,0.0,0,2020,0.0,1,1992.0,87.0,544.0,78.0,16.0,5.0,7.0,36.0,6.0,13.0,24.0,520.0,75.0,35.0,34.0,1.0,7.0,3.0,4.0,2.0,4.0,17.0,66.0,6.0,2.0,1.0,357.0,2800.0,73.0,4.0,4.0,3100.0,2375.0,16300.0,78.0,3.0,3.0,18000.0,6666.0,17.0,7.0
0.0,0.48,2200,1.06,1.0,0.563,21.0,19.0,8.0,3.0,1.0,82770,0,29.0,816710,297.0,0.4,72490,6.0,29620,0.15,2760,0.35,1.0,7.0,19.0,3.0,26.0,0.0,2.0,2.0,2.0,0.0,1730,7.0,0.0,100,153940,0.0,0,937.0,86.0,681.0,73.0,4.0,2.0,2.0,4.0,0.0,1.0,3.0,675.0,76.0,41.0,40.0,0.0,16.0,6.0,10.0,1.0,2.0,14.0,54.0,2.0,1.0,0.0,360.0,2700.0,75.0,10.0,11.0,4500.0,1930.0,10700.0,76.0,6.0,6.0,16800.0,10466.0,41.0,17.0
0.04,0.95,0,0.94,1.0,0.45,16.0,15.0,15.0,3.0,1.001138952164009,21530,0,14.0,310180,173.0,0.4,71300,7.0,4570,0.05,940,0.55,1.0,8.0,14.0,8.0,17.0,0.0,1.0,7.0,7.0,149100.0,1070,18.0,0.0,0,17700,0.0,0,496.0,83.0,541.0,77.0,16.0,7.0,8.0,20.0,1.0,8.0,16.0,479.0,73.0,64.0,58.0,3.0,20.0,3.0,17.0,0.0,1.0,30.0,89.0,13.0,0.0,0.0,358.0,2300.0,71.0,17.0,17.0,3900.0,1794.0,21400.0,76.0,3.0,3.0,33600.0,18800.0,23.0,61.0
0.02,0.98,100,1.24,0.64,0.588,19.0,13.0,9.0,3.0,1.0,4520,0,39.0,404430,315.0,0.3,54840,8.0,390,0.1,1000,0.55,1.0,13.0,13.0,13.0,13.0,0.0,5.0,15.0,15.0,1396823.0,3630,8.0,0.0,0,34600,0.0,1,1919.0,83.0,576.632584269663,75.99887640449438,11.97438202247191,6.02,3.7847191011235957,16.891235955056178,4.329438202247191,8.771910112359551,12.364269662921348,543.2059681400045,75.43863585371327,35.952210006730986,31.039937177473636,2.308952210006731,12.845411711913844,4.732331164460399,8.113080547453444,0.965896342831501,2.821853264527709,13.926856630020193,43.145613641462866,17.708548350908682,1.2243661655822302,1.3114202378281354,335.1599730760601,2089.2977339017275,71.99237155037021,8.113080547453444,8.685214269688132,3390.038142248149,1820.3578640341036,9187.00919901279,76.04262957146062,4.732331164460399,5.227507291900381,16153.690823423827,8007.6968813102985,24.112808988764044,55.18151222795603
0.01,0.95,2000,0.51,0.93,0.311,13.0,21.0,21.0,2.0,1.0,1260,0,28.0,157270,210.0,0.4,14850,8.0,1180,0.05,1400,0.5,1.0,8.0,21.0,16.0,25.0,0.0,1.0,3.0,3.0,6.0,1540,8.0,0.0,830,19090,0.0,0,972.0,83.0,644.0,80.0,13.0,8.0,3.0,18.0,0.0,7.0,12.0,610.0,78.0,15.0,13.0,0.0,10.0,4.0,6.0,0.0,0.0,8.0,18.0,4.0,0.0,0.0,317.0,2500.0,76.0,6.0,6.0,4700.0,2033.0,10600.0,82.0,4.0,5.0,32400.0,11175.0,29.0,120.0
0.01,0.99,0,0.6,0.59,0.428,12.0,32.0,13.0,4.0,1.001138952164009,30010,0,51.0,108870,286.0,0.55,20120,4.0,65690,0.4,1540,0.45,5.0,1.0,32.0,1.0,32.0,0.0,2.0,2.0,2.0,0.0,1090,5.0,0.0,0,17310,0.0,0,2694.0,83.0,543.0,81.0,13.0,5.0,4.0,16.0,5.0,11.0,13.0,508.0,74.0,19.0,18.0,1.0,9.0,2.0,7.0,1.0,1.0,9.0,21.0,1.0,2.0,0.0,333.0,2100.0,74.0,7.0,8.0,2800.0,1857.0,7500.0,78.0,2.0,2.0,8400.0,7200.0,12.0,20.0
0.01,0.95,0,0.54,0.82,0.405,13.0,18.0,12.0,3.0,1.001138952164009,2570,0,33.0,178470,238.0,0.45,35170,8.0,6820,0.1,1010,0.55,1.0,7.0,10.0,7.0,10.0,0.0,1.0,1.0,2.0,145892.0,560,4.0,0.0,0,0,0.0,0,1286.0,82.0,500.0,79.0,18.0,11.0,3.0,25.0,11.0,16.0,22.0,523.0,75.0,55.0,45.0,1.0,19.0,7.0,12.0,2.0,2.0,23.0,63.0,40.0,2.0,1.0,359.0,2400.0,74.0,12.0,14.0,4700.0,1850.0,9200.0,75.0,7.0,7.0,16800.0,9085.0,2.0,11.0
0.04,0.96,0,0.47,0.5,0.233,16.0,21.0,17.0,3.0,1.001138952164009,12410,0,33.0,134740,133.0,0.45,20920,7.0,1000,0.15,790,0.6,1.0,7.0,17.0,7.0,17.0,0.0,1.0,2.0,2.0,465.0,1140,8.0,0.0,280,25570,0.0,0,2081.0,89.0,656.0,73.0,3.0,2.0,1.0,3.0,1.0,1.0,3.0,635.0,79.0,21.0,19.0,0.0,7.0,3.0,4.0,1.0,1.0,7.0,50.0,6.0,1.0,0.0,314.0,2100.0,78.0,4.0,4.0,2500.0,1725.0,17000.0,79.0,3.0,3.0,19800.0,14200.0,30.0,29.0
0.07,0.93,0,0.67,0.85,0.28300000000000003,15.0,19.0,19.0,3.0,1.001138952164009,7300,0,29.0,107360,168.0,0.4,14710,7.0,670,0.1,660,0.65,1.0,5.0,15.0,5.0,15.0,0.0,1.0,1.0,5.0,9793.0,1530,4.0,0.0,300,3220,0.0,0,1106.0,82.0,614.0,74.0,5.0,4.0,1.0,6.0,0.0,4.0,5.0,596.0,76.0,14.0,14.0,0.0,6.0,4.0,2.0,0.0,0.0,4.0,29.0,4.0,0.0,0.0,348.0,1900.0,74.0,2.0,2.0,2200.0,1650.0,3700.0,77.0,4.0,4.0,7200.0,3850.0,42.0,126.0
0.01,0.99,0,0.23,0.7,0.258,7.0,19.0,18.0,3.0,1.001138952164009,9640,0,19.0,113660,117.0,0.4,12610,7.0,2290,0.15,950,0.55,1.0,8.0,19.0,8.0,19.0,1.0,1.0,3.0,4.0,812.0,3160,3.0,0.0,0,0,0.0,0,873.0,85.0,576.632584269663,75.99887640449438,11.97438202247191,6.02,3.7847191011235957,16.891235955056178,4.329438202247191,8.771910112359551,12.364269662921348,543.2059681400045,75.43863585371327,35.952210006730986,31.039937177473636,2.308952210006731,12.845411711913844,4.732331164460399,8.113080547453444,0.965896342831501,2.821853264527709,13.926856630020193,43.145613641462866,17.708548350908682,1.2243661655822302,1.3114202378281354,335.1599730760601,2089.2977339017275,71.99237155037021,8.113080547453444,8.685214269688132,3390.038142248149,1820.3578640341036,9187.00919901279,76.04262957146062,4.732331164460399,5.227507291900381,16153.690823423827,8007.6968813102985,24.112808988764044,55.18151222795603
0.04,0.74,1000,3.76,0.69,0.45,21.0,20.0,18.0,3.0,1.0,17180,0,25.0,209930,197.0,0.2,47000,5.0,5850,0.05,920,0.55,1.0,6.0,20.0,6.0,20.0,1.0,0.0,2.0,2.0,194445.0,4910,4.0,0.0,2030,21840,0.0,0,1176.0,82.0,532.0,74.0,7.0,3.0,4.0,9.0,4.0,7.0,8.0,503.0,75.0,35.0,34.0,2.0,12.0,6.0,6.0,1.0,2.0,2.0,55.0,19.0,1.0,1.0,359.0,3300.0,73.0,6.0,6.0,5700.0,3200.0,6700.0,76.0,6.0,6.0,18600.0,6700.0,15.0,14.0
0.02,0.98,1000,1.14,1.0,0.27699999999999997,14.0,29.0,24.0,2.0,1.0,6350,0,19.0,146640,147.0,0.65,39250,7.0,1180,0.65,1210,0.5,1.0,0.0,16.0,0.0,16.0,0.0,0.0,2.0,2.0,110.0,850,5.0,0.0,0,0,0.0,0,651.0,99.0,651.0,80.0,8.0,4.0,4.0,10.0,2.0,5.0,8.0,625.0,77.0,39.0,36.0,0.0,14.0,7.0,7.0,2.0,2.0,16.0,39.0,11.0,2.0,0.0,351.0,2100.0,76.0,7.0,8.0,4100.0,2000.0,6200.0,79.0,7.0,8.0,8400.0,6557.0,24.0,6.0
0.01,0.55,1100,0.65,0.74,0.386,21.0,26.0,12.0,3.0,1.0,114150,0,31.0,361390,279.0,0.7,39050,5.0,93600,1.0,2640,0.35,5.0,0.0,26.0,0.0,26.0,0.0,0.0,4.0,4.0,0.0,730,6.0,0.0,0,31240,0.0,0,1336.0,83.0,594.0,77.0,11.0,6.0,2.0,19.0,6.0,12.0,19.0,580.0,74.0,45.0,42.0,1.0,14.0,5.0,9.0,2.0,3.0,15.0,53.0,5.0,1.0,0.0,350.0,3100.0,74.0,9.0,9.0,9600.0,3255.0,12900.0,78.0,5.0,5.0,15600.0,9560.0,4.0,11.0
0.0,0.83,5600,0.72,1.0,0.155,8.0,31.0,53.0,1.0,1.0,6920,1,9.0,19300,42.0,1.0,0,3.0,3260,1.0,2410,0.6,3.0,0.0,31.0,0.0,31.0,0.6423290203327172,0.0,5.0,5.0,0.0,0,1.0,0.0,0,0,0.0,0,327.0,83.0,536.0,78.0,16.0,4.0,4.0,22.0,10.0,13.0,19.0,508.0,75.0,29.0,26.0,1.0,16.0,4.0,12.0,0.0,1.0,18.0,39.0,16.0,0.0,0.0,313.0,1700.0,74.0,12.0,12.0,2300.0,1425.0,5200.0,80.0,4.0,4.0,6000.0,4650.0,7.0,64.0
0.01,0.99,1000,0.87,0.74,0.381,17.0,27.0,14.0,3.0,1.0,15660,0,23.0,139020,131.0,0.45,34850,5.0,3140,0.15,1130,0.5,1.0,8.0,15.0,8.0,15.0,1.0,1.0,2.0,2.0,0.0,1900,7.0,0.0,0,23480,0.0,0,1007.0,82.0,653.0,72.0,9.0,6.0,3.0,17.0,1.0,3.0,6.0,616.0,74.0,45.0,43.0,0.0,20.0,10.0,10.0,0.0,2.0,19.0,59.0,16.0,5.0,0.0,320.0,1900.0,68.0,10.0,11.0,3400.0,1530.0,4400.0,80.0,10.0,11.0,20400.0,6610.0,9.0,68.0
0.0,1.0,0,0.99,1.0,0.095,6.0,28.0,29.0,2.0,1.001138952164009,12370,0,7.0,18460,20.0,1.0,3520,3.0,1830,1.0,1080,0.5,1.0,0.0,20.0,0.0,20.0,0.6423290203327172,0.0,1.0,1.0,0.0,0,2.0,0.0,0,0,0.0,0,304.0,136.0,632.0,77.0,6.0,3.0,2.0,9.0,0.0,0.0,7.0,596.0,76.0,14.0,12.0,0.0,7.0,3.0,4.0,0.0,0.0,6.0,14.0,5.0,0.0,1.0,294.0,1200.0,70.0,4.0,5.0,1500.0,975.0,17500.0,84.0,3.0,3.0,20400.0,10400.0,101.0,149.0
0.02,0.98,1000,0.17,0.81,0.638,22.0,13.0,9.0,3.0,1.0,1120,0,38.0,439560,334.0,0.45,58670,6.0,19440,0.15,960,0.55,1.0,8.0,10.0,14.0,14.0,0.0,2.0,12.0,12.0,0.0,1550,7.0,0.0,360,33360,0.0,0,1495.0,82.0,592.0,75.0,24.0,11.0,8.0,35.0,9.0,16.0,22.0,560.0,73.0,111.0,108.0,1.0,33.0,13.0,20.0,3.0,13.0,48.0,164.0,12.0,4.0,0.0,360.0,2100.0,71.0,20.0,21.0,3300.0,1885.0,9100.0,79.0,13.0,14.0,18000.0,8076.0,14.0,1.0
0.0,0.48,800,0.91,0.81,0.205,15.0,25.0,24.0,1.0,1.001138952164009,28300,0,21.0,213570,99.0,0.4,87190,9.0,6380,0.4,2620,0.4,1.0,13.0,21.0,13.0,21.0,0.0,1.0,2.0,2.0,0.0,2180,2.0,0.0,0,91600,0.0,0,851.0,84.0,634.0,69.0,3.0,2.0,1.0,6.0,6.0,6.0,6.0,601.0,76.0,5.0,5.0,0.0,4.0,3.0,1.0,0.0,0.0,4.0,9.0,2.0,0.0,0.0,355.0,2100.0,70.0,1.0,1.0,2100.0,2100.0,19800.0,78.0,3.0,3.0,24000.0,11100.0,10.0,102.0
0.01,0.99,0,0.83,0.65,0.38,20.0,33.0,26.0,2.0,1.001138952164009,14140,0,15.0,207800,142.0,0.1,65720,7.0,3150,0.05,1130,0.5,1.0,12.0,12.0,12.0,12.0,6.0,1.0,3.0,3.0,20.0,5740,7.0,0.0,6450,24340,0.0,0,754.0,82.0,652.0,73.0,13.0,8.0,3.0,26.0,6.0,11.0,14.0,632.0,75.0,47.0,42.0,0.0,20.0,10.0,10.0,2.0,6.0,23.0,49.0,10.0,1.0,1.0,329.0,1900.0,72.0,10.0,10.0,2900.0,1660.0,9400.0,79.0,10.0,11.0,39600.0,9700.0,3.0,13.0
